CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	6	74	7.50	80
2	9	84	9.68	93
3	13	54	19.40	67
4	13	90	12.62	103
5	11	62	15.07	73
6	9	103	8.04	112
7	10	64	13.51	74
8	9	73	10.98	82
9	12	54	18.18	66
10	11	64	14.67	75
11	11	75	12.79	86
12	8	77	9.41	85
13	8	79	9.20	87
14	13	73	15.12	86
15	13	71	15.48	84
16	7	67	9.46	74
17	14	81	14.74	95
18	9	68	11.69	77
19	13	71	15.48	84
20	9	70	11.39	79
21	10	84	10.64	94
22	7	80	8.05	87
23	11	92	10.68	103
24	5	79	5.95	84
25	6	78	7.14	84
26	5	71	6.58	76
27	9	76	10.59	85
28	8	73	9.88	81
29	6	77	7.23	83
30	14	82	14.58	96
31	8	79	9.20	87
32	8	86	8.51	94
33	10	66	13.16	76
34	13	66	16.46	79
35	8	78	9.30	86
36	1	77	1.28	78
37	7	87	7.45	94
38	6	76	7.32	82
39	6	84	6.67	90
40	5	71	6.58	76
41	17	76	18.28	93
42	7	69	9.21	76
43	9	69	11.54	78
44	8	87	8.42	95
45	9	86	9.47	95
46	7	73	8.75	80
47	11	67	14.10	78
48	2	86	2.27	88
49	7	87	7.45	94
50	7	79	8.14	86
51	9	84	9.68	93
52	8	85	8.60	93
53	9	95	8.65	104
54	11	92	10.68	103
55	9	79	10.23	88
56	8	84	8.70	92
57	7	68	9.33	75
58	10	76	11.63	86
59	4	77	4.94	81
60	6	81	6.90	87
61	13	74	14.94	87
62	10	92	9.80	102
63	14	83	14.43	97
64	18	76	19.15	94
65	12	71	14.46	83
66	11	85	11.46	96
67	10	89	10.10	99
68	7	87	7.45	94
69	8	92	8.00	100
70	12	78	13.33	90
71	7	66	9.59	73
72	8	87	8.42	95
73	8	61	11.59	69
74	8	75	9.64	83
75	9	85	9.57	94
76	13	58	18.31	71
77	10	78	11.36	88
78	4	76	5.00	80
79	11	76	12.64	87
80	8	87	8.42	95
81	6	81	6.90	87
82	10	81	10.99	91
83	5	81	5.81	86
84	6	75	7.41	81
85	7	80	8.05	87
86	9	71	11.25	80
87	9	85	9.57	94
88	12	80	13.04	92
89	11	83	11.70	94
90	11	70	13.58	81
91	10	84	10.64	94
92	8	89	8.25	97
93	5	87	5.43	92
94	8	75	9.64	83
95	9	77	10.47	86
96	11	76	12.64	87
97	7	84	7.69	91
98	8	77	9.41	85
99	7	81	7.95	88
100	12	83	12.63	95
101	8	103	7.21	111
102	10	80	11.11	90
103	9	66	12.00	75
104	5	73	6.41	78
105	9	78	10.34	87
106	8	76	9.52	84
107	9	79	10.23	88
108	4	54	6.90	58
109	8	86	8.51	94
110	10	63	13.70	73
111	12	80	13.04	92
112	13	92	12.38	105
113	7	80	8.05	87
114	12	94	11.32	106
115	16	70	18.60	86
116	9	94	8.74	103
117	8	70	10.26	78
118	7	84	7.69	91
119	11	72	13.25	83
120	7	91	7.14	98
121	11	94	10.48	105
122	7	72	8.86	79
123	7	86	7.53	93
124	13	89	12.75	102
125	11	91	10.78	102
126	9	73	10.98	82
127	9	76	10.59	85
128	6	96	5.88	102
129	10	73	12.05	83
130	7	87	7.45	94
131	11	83	11.70	94
132	10	89	10.10	99
133	11	88	11.11	99
134	12	68	15.00	80
135	14	64	17.95	78
136	14	93	13.08	107
137	8	72	10.00	80
138	12	74	13.95	86
139	15	64	18.99	79
140	10	64	13.51	74
141	14	80	14.89	94
142	11	54	16.92	65
143	10	71	12.35	81
144	12	89	11.88	101
145	14	72	16.28	86
146	14	70	16.67	84
147	12	94	11.32	106
148	17	75	18.48	92
149	21	81	20.59	102
150	10	71	12.35	81
151	14	77	15.38	91

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	134	0.00	134
2	0	118	0.00	118
3	0	89	0.00	89
4	0	109	0.00	109
5	1	133	0.75	134
6	0	111	0.00	111
7	0	122	0.00	122
8	0	103	0.00	103
9	0	114	0.00	114
10	0	110	0.00	110
11	1	116	0.85	117
12	0	122	0.00	122
13	1	113	0.88	114
14	0	129	0.00	129
15	0	110	0.00	110
16	0	115	0.00	115
17	0	142	0.00	142
18	1	126	0.79	127
19	0	93	0.00	93
20	2	128	1.54	130
21	1	115	0.86	116
22	2	127	1.55	129
23	0	107	0.00	107
24	2	106	1.85	108
25	0	99	0.00	99
26	0	108	0.00	108
27	0	112	0.00	112
28	0	111	0.00	111
29	0	117	0.00	117
30	0	136	0.00	136
31	0	117	0.00	117
32	2	119	1.65	121
33	0	123	0.00	123
34	0	118	0.00	118
35	0	87	0.00	87
36	1	128	0.78	129
37	1	116	0.85	117
38	1	106	0.93	107
39	0	133	0.00	133
40	0	131	0.00	131
41	0	122	0.00	122
42	0	133	0.00	133
43	1	138	0.72	139
44	0	118	0.00	118
45	0	120	0.00	120
46	1	120	0.83	121
47	1	101	0.98	102
48	0	130	0.00	130
49	2	129	1.53	131
50	0	105	0.00	105
51	1	105	0.94	106
52	3	126	2.33	129
53	1	104	0.95	105
54	1	139	0.71	140
55	0	115	0.00	115
56	0	116	0.00	116
57	0	121	0.00	121
58	1	119	0.83	120
59	0	132	0.00	132
60	0	122	0.00	122
61	1	124	0.80	125
62	0	116	0.00	116
63	1	127	0.78	128
64	1	115	0.86	116
65	0	139	0.00	139
66	1	120	0.83	121
67	0	128	0.00	128
68	0	117	0.00	117
69	2	124	1.59	126
70	2	119	1.65	121
71	0	140	0.00	140
72	2	108	1.82	110
73	0	138	0.00	138
74	1	122	0.81	123
75	0	109	0.00	109
76	0	146	0.00	146
77	0	114	0.00	114
78	0	134	0.00	134
79	2	99	1.98	101
80	0	126	0.00	126
81	0	124	0.00	124
82	0	100	0.00	100
83	1	109	0.91	110
84	1	123	0.81	124
85	0	106	0.00	106
86	1	121	0.82	122
87	2	127	1.55	129
88	1	142	0.70	143
89	0	135	0.00	135
90	1	127	0.78	128
91	1	121	0.82	122
92	1	124	0.80	125
93	0	124	0.00	124
94	0	121	0.00	121
95	0	110	0.00	110
96	0	114	0.00	114
97	2	108	1.82	110
98	0	116	0.00	116
99	1	124	0.80	125
100	0	124	0.00	124
101	3	130	2.26	133
102	2	120	1.64	122
103	1	119	0.83	120
104	0	135	0.00	135
105	1	129	0.77	130
106	0	122	0.00	122
107	0	126	0.00	126
108	0	140	0.00	140
109	1	117	0.85	118
110	4	94	4.08	98
111	1	131	0.76	132
112	0	107	0.00	107
113	1	126	0.79	127
114	0	103	0.00	103
115	1	111	0.89	112
116	0	121	0.00	121
117	2	132	1.49	134
118	0	112	0.00	112
119	1	132	0.75	133
120	1	106	0.93	107
121	1	126	0.79	127
122	0	111	0.00	111
123	1	112	0.88	113
124	0	112	0.00	112
125	3	113	2.59	116
126	1	118	0.84	119
127	1	130	0.76	131
128	2	132	1.49	134
129	1	128	0.78	129
130	2	116	1.69	118
131	2	105	1.87	107
132	3	121	2.42	124
133	2	105	1.87	107
134	1	129	0.77	130
135	1	127	0.78	128
136	1	127	0.78	128
137	0	107	0.00	107
138	2	114	1.72	116
139	4	103	3.74	107
140	1	107	0.93	108
141	2	113	1.74	115
142	1	110	0.90	111
143	4	121	3.20	125
144	6	100	5.66	106
145	3	92	3.16	95
146	3	125	2.34	128
147	2	104	1.89	106
148	10	114	8.06	124
149	14	104	11.86	118
150	11	111	9.02	122
151	9	126	6.67	135

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	478	0.21	479
2	3	426	0.70	429
3	5	365	1.35	370
4	3	486	0.61	489
5	3	502	0.59	505
6	2	524	0.38	526
7	3	453	0.66	456
8	3	488	0.61	491
9	2	538	0.37	540
10	5	515	0.96	520
11	2	511	0.39	513
12	6	515	1.15	521
13	5	499	0.99	504
14	1	525	0.19	526
15	0	511	0.00	511
16	3	512	0.58	515
17	4	519	0.76	523
18	2	526	0.38	528
19	6	500	1.19	506
20	4	492	0.81	496
21	5	469	1.05	474
22	4	503	0.79	507
23	3	506	0.59	509
24	1	497	0.20	498
25	0	493	0.00	493
26	1	470	0.21	471
27	3	509	0.59	512
28	3	563	0.53	566
29	4	534	0.74	538
30	2	509	0.39	511
31	2	548	0.36	550
32	4	519	0.76	523
33	3	534	0.56	537
34	2	519	0.38	521
35	1	496	0.20	497
36	4	489	0.81	493
37	0	522	0.00	522
38	1	481	0.21	482
39	5	507	0.98	512
40	2	495	0.40	497
41	5	507	0.98	512
42	3	529	0.56	532
43	6	467	1.27	473
44	2	502	0.40	504
45	1	536	0.19	537
46	1	534	0.19	535
47	2	534	0.37	536
48	6	523	1.13	529
49	8	537	1.47	545
50	2	529	0.38	531
51	3	557	0.54	560
52	2	540	0.37	542
53	4	540	0.74	544
54	0	524	0.00	524
55	2	541	0.37	543
56	3	538	0.55	541
57	3	528	0.56	531
58	2	491	0.41	493
59	1	476	0.21	477
60	1	554	0.18	555
61	3	515	0.58	518
62	2	542	0.37	544
63	8	541	1.46	549
64	4	539	0.74	543
65	4	540	0.74	544
66	2	504	0.40	506
67	4	509	0.78	513
68	1	536	0.19	537
69	2	486	0.41	488
70	4	502	0.79	506
71	1	510	0.20	511
72	2	518	0.38	520
73	4	544	0.73	548
74	4	552	0.72	556
75	6	535	1.11	541
76	4	500	0.79	504
77	7	525	1.32	532
78	3	540	0.55	543
79	1	551	0.18	552
80	3	555	0.54	558
81	1	528	0.19	529
82	4	551	0.72	555
83	1	568	0.18	569
84	0	538	0.00	538
85	2	510	0.39	512
86	2	541	0.37	543
87	3	519	0.57	522
88	0	509	0.00	509
89	2	500	0.40	502
90	3	516	0.58	519
91	4	569	0.70	573
92	2	568	0.35	570
93	2	525	0.38	527
94	5	488	1.01	493
95	6	569	1.04	575
96	3	533	0.56	536
97	3	507	0.59	510
98	4	514	0.77	518
99	3	492	0.61	495
100	5	527	0.94	532
101	5	480	1.03	485
102	5	500	0.99	505
103	2	544	0.37	546
104	7	524	1.32	531
105	3	497	0.60	500
106	2	514	0.39	516
107	5	523	0.95	528
108	3	549	0.54	552
109	7	527	1.31	534
110	4	484	0.82	488
111	4	550	0.72	554
112	3	544	0.55	547
113	2	542	0.37	544
114	6	530	1.12	536
115	1	518	0.19	519
116	7	541	1.28	548
117	2	508	0.39	510
118	6	511	1.16	517
119	2	533	0.37	535
120	5	519	0.95	524
121	4	526	0.75	530
122	3	522	0.57	525
123	4	510	0.78	514
124	4	534	0.74	538
125	3	481	0.62	484
126	5	474	1.04	479
127	3	515	0.58	518
128	10	518	1.89	528
129	12	508	2.31	520
130	7	513	1.35	520
131	8	500	1.57	508
132	8	510	1.54	518
133	12	501	2.34	513
134	10	505	1.94	515
135	10	481	2.04	491
136	6	504	1.18	510
137	8	467	1.68	475
138	10	524	1.87	534
