CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5	50	9.09	55
2	11	77	12.50	88
3	14	46	23.33	60
4	18	110	14.06	128
5	7	66	9.59	73
6	14	95	12.84	109
7	12	86	12.24	98
8	12	62	16.22	74
9	12	81	12.90	93
10	17	68	20.00	85
11	9	88	9.28	97
12	13	67	16.25	80
13	9	76	10.59	85
14	10	64	13.51	74
15	14	71	16.47	85
16	11	74	12.94	85
17	12	75	13.79	87
18	14	90	13.46	104
19	10	85	10.53	95
20	16	81	16.49	97
21	12	87	12.12	99
22	11	78	12.36	89
23	11	68	13.92	79
24	12	74	13.95	86
25	13	66	16.46	79
26	13	74	14.94	87
27	11	85	11.46	96
28	6	71	7.79	77
29	10	86	10.42	96
30	20	87	18.69	107
31	6	62	8.82	68
32	10	80	11.11	90
33	10	91	9.90	101
34	7	60	10.45	67
35	13	66	16.46	79
36	14	73	16.09	87
37	15	87	14.71	102
38	10	64	13.51	74
39	10	92	9.80	102
40	9	81	10.00	90
41	9	76	10.59	85
42	19	87	17.92	106
43	12	89	11.88	101
44	12	61	16.44	73
45	11	66	14.29	77
46	12	69	14.81	81
47	8	74	9.76	82
48	22	85	20.56	107
49	12	89	11.88	101
50	10	80	11.11	90
51	16	85	15.84	101
52	14	75	15.73	89
53	16	87	15.53	103
54	8	82	8.89	90
55	10	86	10.42	96
56	19	74	20.43	93
57	15	73	17.05	88
58	9	88	9.28	97
59	13	71	15.48	84
60	14	74	15.91	88
61	16	80	16.67	96
62	9	83	9.78	92
63	14	95	12.84	109
64	17	77	18.09	94
65	13	79	14.13	92
66	9	86	9.47	95
67	14	69	16.87	83
68	14	70	16.67	84
69	12	80	13.04	92
70	15	73	17.05	88
71	12	87	12.12	99
72	15	82	15.46	97
73	10	73	12.05	83
74	10	77	11.49	87
75	10	80	11.11	90
76	10	80	11.11	90
77	13	79	14.13	92
78	9	78	10.34	87
79	14	70	16.67	84
80	15	95	13.64	110
81	13	94	12.15	107
82	19	82	18.81	101
83	10	97	9.35	107
84	16	77	17.20	93
85	12	74	13.95	86
86	13	70	15.66	83
87	16	75	17.58	91
88	7	72	8.86	79
89	16	83	16.16	99
90	15	79	15.96	94
91	7	94	6.93	101
92	9	93	8.82	102
93	16	75	17.58	91
94	4	83	4.60	87
95	16	81	16.49	97
96	7	80	8.05	87
97	18	79	18.56	97
98	9	75	10.71	84
99	16	77	17.20	93
100	12	85	12.37	97
101	13	81	13.83	94
102	14	82	14.58	96
103	9	95	8.65	104
104	14	71	16.47	85
105	11	98	10.09	109
106	13	79	14.13	92
107	13	73	15.12	86
108	16	76	17.39	92
109	15	83	15.31	98
110	13	61	17.57	74
111	8	81	8.99	89
112	18	67	21.18	85
113	15	96	13.51	111
114	18	78	18.75	96
115	13	64	16.88	77
116	18	80	18.37	98
117	14	76	15.56	90
118	18	88	16.98	106
119	9	85	9.57	94
120	20	86	18.87	106
121	12	83	12.63	95
122	9	88	9.28	97
123	13	82	13.68	95
124	12	69	14.81	81
125	12	77	13.48	89
126	7	61	10.29	68
127	13	74	14.94	87
128	16	84	16.00	100
129	14	76	15.56	90
130	8	70	10.26	78
131	9	78	10.34	87
132	14	74	15.91	88
133	13	77	14.44	90
134	20	82	19.61	102
135	11	73	13.10	84
136	14	68	17.07	82
137	14	74	15.91	88
138	12	74	13.95	86
139	11	76	12.64	87
140	12	86	12.24	98
141	13	62	17.33	75
142	13	74	14.94	87
143	15	59	20.27	74
144	12	67	15.19	79
145	17	56	23.29	73
146	14	72	16.28	86
147	20	70	22.22	90
148	17	57	22.97	74
149	17	61	21.79	78
150	17	69	19.77	86
151	26	67	27.96	93

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	127	0.78	128
2	0	114	0.00	114
3	0	99	0.00	99
4	2	118	1.67	120
5	0	111	0.00	111
6	0	134	0.00	134
7	0	103	0.00	103
8	1	119	0.83	120
9	0	105	0.00	105
10	0	104	0.00	104
11	0	124	0.00	124
12	1	118	0.84	119
13	2	116	1.69	118
14	0	139	0.00	139
15	2	133	1.48	135
16	0	121	0.00	121
17	1	115	0.86	116
18	3	112	2.61	115
19	0	110	0.00	110
20	1	113	0.88	114
21	2	118	1.67	120
22	0	113	0.00	113
23	1	96	1.03	97
24	2	120	1.64	122
25	1	102	0.97	103
26	0	115	0.00	115
27	1	99	1.00	100
28	2	97	2.02	99
29	0	118	0.00	118
30	0	98	0.00	98
31	1	134	0.74	135
32	0	131	0.00	131
33	0	123	0.00	123
34	0	99	0.00	99
35	0	141	0.00	141
36	0	136	0.00	136
37	2	101	1.94	103
38	2	130	1.52	132
39	1	139	0.71	140
40	0	126	0.00	126
41	0	128	0.00	128
42	2	127	1.55	129
43	1	119	0.83	120
44	3	134	2.19	137
45	0	115	0.00	115
46	0	128	0.00	128
47	1	139	0.71	140
48	1	124	0.80	125
49	3	131	2.24	134
50	1	131	0.76	132
51	0	128	0.00	128
52	0	112	0.00	112
53	0	128	0.00	128
54	1	139	0.71	140
55	0	123	0.00	123
56	1	119	0.83	120
57	0	117	0.00	117
58	2	126	1.56	128
59	2	145	1.36	147
60	0	119	0.00	119
61	0	124	0.00	124
62	0	128	0.00	128
63	0	109	0.00	109
64	0	121	0.00	121
65	1	114	0.87	115
66	0	130	0.00	130
67	0	128	0.00	128
68	0	122	0.00	122
69	1	132	0.75	133
70	1	133	0.75	134
71	0	142	0.00	142
72	2	113	1.74	115
73	1	115	0.86	116
74	1	136	0.73	137
75	0	130	0.00	130
76	1	121	0.82	122
77	0	103	0.00	103
78	1	123	0.81	124
79	2	143	1.38	145
80	1	124	0.80	125
81	0	138	0.00	138
82	0	115	0.00	115
83	0	112	0.00	112
84	0	141	0.00	141
85	1	126	0.79	127
86	3	116	2.52	119
87	1	125	0.79	126
88	0	130	0.00	130
89	2	122	1.61	124
90	0	130	0.00	130
91	0	137	0.00	137
92	1	117	0.85	118
93	1	124	0.80	125
94	0	119	0.00	119
95	1	111	0.89	112
96	0	140	0.00	140
97	1	121	0.82	122
98	2	107	1.83	109
99	1	111	0.89	112
100	1	136	0.73	137
101	0	122	0.00	122
102	1	108	0.92	109
103	1	112	0.88	113
104	1	125	0.79	126
105	1	122	0.81	123
106	0	109	0.00	109
107	0	120	0.00	120
108	1	134	0.74	135
109	1	110	0.90	111
110	0	107	0.00	107
111	1	107	0.93	108
112	0	138	0.00	138
113	1	120	0.83	121
114	2	119	1.65	121
115	1	116	0.85	117
116	4	119	3.25	123
117	1	121	0.82	122
118	1	116	0.85	117
119	0	134	0.00	134
120	1	117	0.85	118
121	0	134	0.00	134
122	1	113	0.88	114
123	2	111	1.77	113
124	0	121	0.00	121
125	1	112	0.88	113
126	0	115	0.00	115
127	3	109	2.68	112
128	1	110	0.90	111
129	1	104	0.95	105
130	3	102	2.86	105
131	1	126	0.79	127
132	1	116	0.85	117
133	3	106	2.75	109
134	2	135	1.46	137
135	0	111	0.00	111
136	1	116	0.85	117
137	2	110	1.79	112
138	0	120	0.00	120
139	1	122	0.81	123
140	5	80	5.88	85
141	6	114	5.00	120
142	3	106	2.75	109
143	3	107	2.73	110
144	3	111	2.63	114
145	8	112	6.67	120
146	2	95	2.06	97
147	13	116	10.08	129
148	4	102	3.77	106
149	5	91	5.21	96
150	6	88	6.38	94
151	12	96	11.11	108

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4	466	0.85	470
2	4	433	0.92	437
3	3	315	0.94	318
4	4	418	0.95	422
5	6	459	1.29	465
6	7	461	1.50	468
7	5	436	1.13	441
8	3	421	0.71	424
9	4	467	0.85	471
10	5	479	1.03	484
11	3	502	0.59	505
12	7	485	1.42	492
13	6	498	1.19	504
14	7	472	1.46	479
15	6	501	1.18	507
16	6	492	1.20	498
17	4	496	0.80	500
18	5	527	0.94	532
