CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5	59	7.81	64
2	18	92	16.36	110
3	7	51	12.07	58
4	12	89	11.88	101
5	8	67	10.67	75
6	8	92	8.00	100
7	16	87	15.53	103
8	12	78	13.33	90
9	12	67	15.19	79
10	4	82	4.65	86
11	14	63	18.18	77
12	7	76	8.43	83
13	14	81	14.74	95
14	15	70	17.65	85
15	11	87	11.22	98
16	8	65	10.96	73
17	12	79	13.19	91
18	10	81	10.99	91
19	10	85	10.53	95
20	8	91	8.08	99
21	9	72	11.11	81
22	8	79	9.20	87
23	8	71	10.13	79
24	11	81	11.96	92
25	15	93	13.89	108
26	17	74	18.68	91
27	9	97	8.49	106
28	7	81	7.95	88
29	12	88	12.00	100
30	10	65	13.33	75
31	10	76	11.63	86
32	21	78	21.21	99
33	16	69	18.82	85
34	10	74	11.90	84
35	11	73	13.10	84
36	6	90	6.25	96
37	6	72	7.69	78
38	11	73	13.10	84
39	10	92	9.80	102
40	10	72	12.20	82
41	8	106	7.02	114
42	17	68	20.00	85
43	7	78	8.24	85
44	11	69	13.75	80
45	8	94	7.84	102
46	7	83	7.78	90
47	15	68	18.07	83
48	12	81	12.90	93
49	9	61	12.86	70
50	7	83	7.78	90
51	6	68	8.11	74
52	8	79	9.20	87
53	8	89	8.25	97
54	11	75	12.79	86
55	12	79	13.19	91
56	6	59	9.23	65
57	8	76	9.52	84
58	11	83	11.70	94
59	10	83	10.75	93
60	7	95	6.86	102
61	8	89	8.25	97
62	8	88	8.33	96
63	11	76	12.64	87
64	11	87	11.22	98
65	12	77	13.48	89
66	9	69	11.54	78
67	14	83	14.43	97
68	7	68	9.33	75
69	9	72	11.11	81
70	11	95	10.38	106
71	13	66	16.46	79
72	7	80	8.05	87
73	12	83	12.63	95
74	12	62	16.22	74
75	13	78	14.29	91
76	8	86	8.51	94
77	4	82	4.65	86
78	11	72	13.25	83
79	17	67	20.24	84
80	7	82	7.87	89
81	8	85	8.60	93
82	9	79	10.23	88
83	9	79	10.23	88
84	5	90	5.26	95
85	9	83	9.78	92
86	6	71	7.79	77
87	10	90	10.00	100
88	8	80	9.09	88
89	3	107	2.73	110
90	10	84	10.64	94
91	6	92	6.12	98
92	11	109	9.17	120
93	13	85	13.27	98
94	11	88	11.11	99
95	14	73	16.09	87
96	9	86	9.47	95
97	17	78	17.89	95
98	9	86	9.47	95
99	8	84	8.70	92
100	10	92	9.80	102
101	11	80	12.09	91
102	5	101	4.72	106
103	5	98	4.85	103
104	11	79	12.22	90
105	17	81	17.35	98
106	6	74	7.50	80
107	6	98	5.77	104
108	12	75	13.79	87
109	8	88	8.33	96
110	7	84	7.69	91
111	10	67	12.99	77
112	13	67	16.25	80
113	11	79	12.22	90
114	8	95	7.77	103
115	11	74	12.94	85
116	10	78	11.36	88
117	12	85	12.37	97
118	6	85	6.59	91
119	5	75	6.25	80
120	17	91	15.74	108
121	11	76	12.64	87
122	7	76	8.43	83
123	6	72	7.69	78
124	9	79	10.23	88
125	9	81	10.00	90
126	8	86	8.51	94
127	9	86	9.47	95
128	7	94	6.93	101
129	2	66	2.94	68
130	9	85	9.57	94
131	7	69	9.21	76
132	12	83	12.63	95
133	7	76	8.43	83
134	15	68	18.07	83
135	9	84	9.68	93
136	6	78	7.14	84
137	14	76	15.56	90
138	9	52	14.75	61
139	10	70	12.50	80
140	17	65	20.73	82
141	11	77	12.50	88
142	10	70	12.50	80
143	16	59	21.33	75
144	11	68	13.92	79
145	8	92	8.00	100
146	11	62	15.07	73
147	11	67	14.10	78
148	6	78	7.14	84
149	9	65	12.16	74
150	15	79	15.96	94
151	19	83	18.63	102

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	145	0.00	145
2	0	103	0.00	103
3	1	89	1.11	90
4	0	105	0.00	105
5	1	132	0.75	133
6	2	148	1.33	150
7	0	97	0.00	97
8	1	115	0.86	116
9	2	123	1.60	125
10	0	109	0.00	109
11	0	96	0.00	96
12	0	126	0.00	126
13	0	122	0.00	122
14	2	130	1.52	132
15	0	124	0.00	124
16	2	103	1.90	105
17	2	107	1.83	109
18	0	120	0.00	120
19	0	108	0.00	108
20	1	136	0.73	137
21	1	117	0.85	118
22	0	123	0.00	123
23	0	113	0.00	113
24	0	118	0.00	118
25	1	118	0.84	119
26	3	125	2.34	128
27	1	128	0.78	129
28	0	130	0.00	130
29	1	97	1.02	98
30	0	113	0.00	113
31	1	128	0.78	129
32	0	124	0.00	124
33	0	131	0.00	131
34	0	115	0.00	115
35	1	123	0.81	124
36	0	109	0.00	109
37	0	132	0.00	132
38	0	134	0.00	134
39	2	127	1.55	129
40	1	121	0.82	122
41	1	157	0.63	158
42	2	110	1.79	112
43	2	104	1.89	106
44	2	114	1.72	116
45	1	114	0.87	115
46	0	119	0.00	119
47	0	118	0.00	118
48	0	112	0.00	112
49	1	99	1.00	100
50	0	129	0.00	129
51	0	118	0.00	118
52	1	117	0.85	118
53	0	120	0.00	120
54	1	123	0.81	124
55	1	122	0.81	123
56	0	125	0.00	125
57	0	117	0.00	117
58	0	110	0.00	110
59	1	123	0.81	124
60	0	105	0.00	105
61	2	141	1.40	143
62	0	110	0.00	110
63	1	133	0.75	134
64	0	131	0.00	131
65	0	110	0.00	110
66	0	117	0.00	117
67	3	103	2.83	106
68	1	122	0.81	123
69	0	129	0.00	129
70	1	98	1.01	99
71	0	132	0.00	132
72	2	125	1.57	127
73	0	124	0.00	124
74	0	123	0.00	123
75	0	127	0.00	127
76	1	129	0.77	130
77	1	114	0.87	115
78	1	122	0.81	123
79	0	110	0.00	110
80	0	132	0.00	132
81	0	121	0.00	121
82	1	110	0.90	111
83	0	114	0.00	114
84	0	117	0.00	117
85	0	115	0.00	115
86	1	133	0.75	134
87	0	123	0.00	123
88	2	118	1.67	120
89	0	105	0.00	105
90	0	130	0.00	130
91	1	125	0.79	126
92	0	116	0.00	116
93	0	130	0.00	130
94	1	132	0.75	133
95	1	136	0.73	137
96	1	120	0.83	121
97	0	122	0.00	122
98	0	109	0.00	109
