CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4	60	6.25	64
2	16	82	16.33	98
3	6	59	9.23	65
4	13	95	12.04	108
5	10	73	12.05	83
6	15	70	17.65	85
7	11	71	13.41	82
8	12	64	15.79	76
9	12	69	14.81	81
10	5	70	6.67	75
11	6	53	10.17	59
12	10	69	12.66	79
13	5	95	5.00	100
14	11	79	12.22	90
15	4	66	5.71	70
16	9	78	10.34	87
17	16	80	16.67	96
18	13	58	18.31	71
19	8	79	9.20	87
20	8	66	10.81	74
21	11	77	12.50	88
22	9	69	11.54	78
23	12	82	12.77	94
24	10	70	12.50	80
25	12	54	18.18	66
26	11	66	14.29	77
27	12	69	14.81	81
28	5	93	5.10	98
29	8	80	9.09	88
30	4	85	4.49	89
31	16	86	15.69	102
32	7	81	7.95	88
33	10	55	15.38	65
34	9	66	12.00	75
35	11	73	13.10	84
36	15	67	18.29	82
37	10	91	9.90	101
38	13	82	13.68	95
39	8	66	10.81	74
40	6	66	8.33	72
41	9	78	10.34	87
42	7	69	9.21	76
43	10	77	11.49	87
44	18	72	20.00	90
45	8	59	11.94	67
46	14	73	16.09	87
47	10	76	11.63	86
48	8	77	9.41	85
49	7	69	9.21	76
50	10	64	13.51	74
51	10	77	11.49	87
52	7	73	8.75	80
53	10	83	10.75	93
54	9	84	9.68	93
55	17	75	18.48	92
56	6	72	7.69	78
57	6	68	8.11	74
58	10	57	14.93	67
59	9	83	9.78	92
60	8	81	8.99	89
61	11	73	13.10	84
62	4	73	5.19	77
63	11	71	13.41	82
64	9	54	14.29	63
65	8	72	10.00	80
66	5	74	6.33	79
67	7	71	8.97	78
68	5	79	5.95	84
69	5	81	5.81	86
70	11	74	12.94	85
71	7	70	9.09	77
72	16	75	17.58	91
73	13	59	18.06	72
74	5	94	5.05	99
75	10	63	13.70	73
76	12	76	13.64	88
77	7	79	8.14	86
78	15	67	18.29	82
79	13	77	14.44	90
80	3	81	3.57	84
81	15	70	17.65	85
82	10	82	10.87	92
83	6	54	10.00	60
84	13	79	14.13	92
85	6	81	6.90	87
86	11	92	10.68	103
87	12	79	13.19	91
88	14	77	15.38	91
89	6	83	6.74	89
90	9	85	9.57	94
91	10	72	12.20	82
92	10	75	11.76	85
93	7	85	7.61	92
94	10	65	13.33	75
95	9	70	11.39	79
96	13	65	16.67	78
97	13	75	14.77	88
98	8	76	9.52	84
99	6	78	7.14	84
100	11	62	15.07	73
101	11	71	13.41	82
102	13	84	13.40	97
103	8	53	13.11	61
104	6	67	8.22	73
105	5	67	6.94	72
106	10	82	10.87	92
107	18	69	20.69	87
108	10	69	12.66	79
109	13	65	16.67	78
110	13	69	15.85	82
111	6	77	7.23	83
112	12	99	10.81	111
113	11	79	12.22	90
114	11	61	15.28	72
115	12	62	16.22	74
116	8	70	10.26	78
117	6	71	7.79	77
118	15	85	15.00	100
119	9	74	10.84	83
120	14	79	15.05	93
121	13	83	13.54	96
122	9	64	12.33	73
123	15	77	16.30	92
124	16	75	17.58	91
125	11	68	13.92	79
126	7	78	8.24	85
127	17	76	18.28	93
128	14	63	18.18	77
129	5	61	7.58	66
130	6	66	8.33	72
131	9	66	12.00	75
132	10	61	14.08	71
133	9	65	12.16	74
134	11	90	10.89	101
135	10	78	11.36	88
136	9	89	9.18	98
137	12	74	13.95	86
138	9	59	13.24	68
139	9	77	10.47	86
140	12	63	16.00	75
141	8	61	11.59	69
142	6	65	8.45	71
143	14	74	15.91	88
144	11	73	13.10	84
145	6	68	8.11	74
146	9	80	10.11	89
147	9	53	14.52	62
148	15	67	18.29	82
149	9	68	11.69	77
150	18	83	17.82	101
151	10	74	11.90	84

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	0	134	0.00	134
2	0	98	0.00	98
3	1	86	1.15	87
4	0	96	0.00	96
5	1	140	0.71	141
6	0	106	0.00	106
7	0	130	0.00	130
8	0	120	0.00	120
9	1	103	0.96	104
10	0	108	0.00	108
11	1	118	0.84	119
12	0	127	0.00	127
13	1	90	1.10	91
14	0	126	0.00	126
15	0	116	0.00	116
16	2	129	1.53	131
17	0	99	0.00	99
18	0	125	0.00	125
19	0	110	0.00	110
20	0	131	0.00	131
21	0	141	0.00	141
22	0	121	0.00	121
23	0	111	0.00	111
24	1	106	0.93	107
25	0	119	0.00	119
26	0	107	0.00	107
27	0	120	0.00	120
28	0	115	0.00	115
29	1	145	0.68	146
30	1	92	1.08	93
31	0	114	0.00	114
32	0	116	0.00	116
33	3	116	2.52	119
34	0	119	0.00	119
35	0	104	0.00	104
36	2	113	1.74	115
37	2	133	1.48	135
38	0	114	0.00	114
39	1	95	1.04	96
40	1	113	0.88	114
41	1	120	0.83	121
42	1	113	0.88	114
43	1	116	0.85	117
44	0	113	0.00	113
45	0	112	0.00	112
46	0	113	0.00	113
47	1	100	0.99	101
48	0	104	0.00	104
49	1	102	0.97	103
50	1	104	0.95	105
51	2	107	1.83	109
52	0	106	0.00	106
53	0	119	0.00	119
54	0	132	0.00	132
55	1	94	1.05	95
56	1	119	0.83	120
57	1	117	0.85	118
58	0	112	0.00	112
59	1	106	0.93	107
60	1	120	0.83	121
61	1	116	0.85	117
62	2	130	1.52	132
63	2	93	2.11	95
64	0	124	0.00	124
65	1	121	0.82	122
66	0	98	0.00	98
67	2	100	1.96	102
68	0	137	0.00	137
69	2	121	1.63	123
70	1	118	0.84	119
71	0	125	0.00	125
72	0	113	0.00	113
73	0	127	0.00	127
74	0	110	0.00	110
75	1	115	0.86	116
76	1	109	0.91	110
77	0	116	0.00	116
78	2	118	1.67	120
79	1	128	0.78	129
80	1	135	0.74	136
81	1	120	0.83	121
82	0	109	0.00	109
83	0	110	0.00	110
84	0	114	0.00	114
85	0	124	0.00	124
86	0	97	0.00	97
87	0	137	0.00	137
88	1	109	0.91	110
89	0	114	0.00	114
90	2	97	2.02	99
91	0	113	0.00	113
92	0	96	0.00	96
93	0	114	0.00	114
94	1	110	0.90	111
95	0	122	0.00	122
96	1	99	1.00	100
97	1	119	0.83	120
98	1	112	0.88	113
99	0	125	0.00	125
100	1	135	0.74	136
101	0	113	0.00	113
102	2	102	1.92	104
103	1	115	0.86	116
104	0	108	0.00	108
105	0	117	0.00	117
106	0	134	0.00	134
107	1	115	0.86	116
108	1	107	0.93	108
109	0	113	0.00	113
110	2	114	1.72	116
111	1	135	0.74	136
112	1	117	0.85	118
113	0	110	0.00	110
114	1	118	0.84	119
115	0	113	0.00	113
116	1	119	0.83	120
117	0	116	0.00	116
118	3	112	2.61	115
119	0	96	0.00	96
120	3	113	2.59	116
121	0	108	0.00	108
122	2	119	1.65	121
123	0	128	0.00	128
124	0	142	0.00	142
125	2	105	1.87	107
126	0	117	0.00	117
127	3	97	3.00	100
128	1	98	1.01	99
129	2	110	1.79	112
130	1	109	0.91	110
131	2	114	1.72	116
132	2	109	1.80	111
133	0	132	0.00	132
134	1	128	0.78	129
135	1	110	0.90	111
136	2	123	1.60	125
137	4	87	4.40	91
138	0	114	0.00	114
139	1	109	0.91	110
140	5	95	5.00	100
141	2	95	2.06	97
142	2	117	1.68	119
143	6	113	5.04	119
144	0	104	0.00	104
145	3	102	2.86	105
146	5	112	4.27	117
147	6	119	4.80	125
148	3	107	2.73	110
149	9	121	6.92	130
150	12	104	10.34	116
151	7	118	5.60	125

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4	475	0.84	479
2	8	388	2.02	396
3	3	332	0.90	335
4	3	450	0.66	453
5	4	483	0.82	487
6	3	568	0.53	571
7	0	465	0.00	465
8	5	444	1.11	449
9	5	546	0.91	551
10	6	519	1.14	525
11	2	542	0.37	544
12	4	513	0.77	517
13	3	507	0.59	510
14	6	552	1.08	558
15	4	494	0.80	498
16	4	460	0.86	464
17	2	543	0.37	545
18	3	506	0.59	509
19	4	517	0.77	521
20	5	487	1.02	492
21	4	515	0.77	519
22	1	504	0.20	505
23	1	515	0.19	516
24	2	511	0.39	513
25	3	493	0.60	496
26	1	492	0.20	493
27	5	517	0.96	522
28	4	547	0.73	551
29	3	515	0.58	518
30	4	500	0.79	504
31	3	492	0.61	495
32	1	496	0.20	497
33	7	469	1.47	476
34	5	515	0.96	520
35	5	487	1.02	492
36	8	513	1.54	521
37	2	492	0.40	494
38	1	528	0.19	529
39	5	509	0.97	514
40	6	501	1.18	507
41	4	472	0.84	476
42	3	492	0.61	495
43	2	509	0.39	511
44	4	498	0.80	502
45	6	540	1.10	546
46	2	532	0.37	534
47	6	517	1.15	523
48	5	523	0.95	528
49	6	558	1.06	564
50	2	505	0.39	507
51	5	549	0.90	554
52	4	518	0.77	522
53	7	509	1.36	516
54	3	510	0.58	513
55	2	535	0.37	537
56	4	514	0.77	518
57	5	541	0.92	546
58	7	515	1.34	522
59	5	526	0.94	531
60	6	551	1.08	557
61	3	540	0.55	543
62	4	542	0.73	546
63	3	511	0.58	514
64	4	509	0.78	513
65	2	537	0.37	539
66	4	518	0.77	522
67	3	532	0.56	535
68	7	539	1.28	546
69	7	506	1.36	513
70	4	482	0.82	486
71	2	457	0.44	459
72	5	503	0.98	508
73	4	509	0.78	513
74	5	513	0.97	518
75	4	514	0.77	518
76	6	524	1.13	530
77	4	514	0.77	518
78	2	532	0.37	534
79	3	531	0.56	534
80	7	513	1.35	520
81	5	513	0.97	518
82	6	534	1.11	540
83	6	484	1.22	490
84	7	524	1.32	531
85	5	488	1.01	493
86	5	514	0.96	519
87	2	521	0.38	523
88	2	544	0.37	546
89	8	498	1.58	506
90	1	528	0.19	529
91	5	510	0.97	515
92	3	510	0.58	513
93	4	469	0.85	473
94	4	491	0.81	495
95	7	527	1.31	534
96	8	503	1.57	511
97	4	476	0.83	480
98	5	491	1.01	496
99	5	538	0.92	543
100	6	562	1.06	568
101	5	463	1.07	468
102	3	512	0.58	515
103	3	560	0.53	563
104	5	503	0.98	508
105	5	485	1.02	490
106	5	549	0.90	554
107	2	487	0.41	489
108	2	495	0.40	497
109	4	507	0.78	511
110	5	483	1.02	488
111	7	523	1.32	530
112	3	509	0.59	512
113	2	493	0.40	495
114	1	543	0.18	544
115	1	554	0.18	555
116	3	519	0.57	522
117	3	497	0.60	500
118	3	503	0.59	506
119	6	520	1.14	526
120	6	549	1.08	555
121	8	505	1.56	513
122	8	516	1.53	524
123	9	508	1.74	517
124	5	511	0.97	516
125	4	472	0.84	476
126	5	528	0.94	533
127	9	535	1.65	544
128	9	527	1.68	536
129	8	495	1.59	503
130	5	531	0.93	536
131	6	472	1.26	478
132	5	499	0.99	504
133	9	534	1.66	543
134	12	499	2.35	511
135	13	534	2.38	547
136	10	490	2.00	500
137	8	497	1.58	505
138	12	519	2.26	531
139	23	525	4.20	548
140	12	516	2.27	528
141	18	523	3.33	541
142	17	516	3.19	533
143	23	488	4.50	511
144	23	503	4.37	526
145	25	490	4.85	515
146	27	496	5.16	523
147	27	467	5.47	494
148	36	502	6.69	538
149	31	437	6.62	468
150	36	423	7.84	459
151	43	482	8.19	525

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	179	28	86.47	207
2	51	8	86.44	59
3	37	7	84.09	44
4	49	22	69.01	71
5	34	29	53.97	63
6	23	24	48.94	47
7	22	35	38.60	57
8	20	35	36.36	55
9	15	48	23.81	63
10	19	48	28.36	67
11	10	61	14.08	71
12	18	55	24.66	73
13	8	48	14.29	56
14	12	70	14.63	82
15	4	70	5.41	74
16	13	61	17.57	74
17	9	73	10.98	82
18	15	53	22.06	68
19	7	62	10.14	69
20	4	58	6.45	62
21	7	53	11.67	60
22	11	55	16.67	66
23	5	48	9.43	53
24	5	57	8.06	62
25	11	65	14.47	76
26	5	45	10.00	50
27	3	58	4.92	61
28	4	59	6.35	63
29	7	56	11.11	63
30	5	57	8.06	62
31	7	47	12.96	54
32	0	53	0.00	53
33	7	45	13.46	52
34	6	67	8.22	73
35	4	52	7.14	56
36	5	39	11.36	44
37	6	43	12.24	49
38	4	47	7.84	51
39	4	60	6.25	64
40	4	41	8.89	45
41	7	43	14.00	50
42	4	53	7.02	57
43	7	45	13.46	52
44	4	34	10.53	38
45	7	35	16.67	42
46	4	47	7.84	51
47	7	36	16.28	43
48	1	45	2.17	46
49	5	49	9.26	54
50	2	42	4.55	44
51	4	46	8.00	50
52	7	45	13.46	52
53	4	28	12.50	32
54	7	40	14.89	47
55	5	40	11.11	45
56	5	44	10.20	49
57	5	43	10.42	48
58	5	35	12.50	40
59	5	35	12.50	40
60	5	47	9.62	52
61	5	35	12.50	40
62	3	31	8.82	34
63	8	39	17.02	47
64	2	39	4.88	41
65	5	28	15.15	33
66	4	34	10.53	38
67	4	39	9.30	43
68	6	29	17.14	35
69	6	35	14.63	41
70	5	43	10.42	48
71	3	43	6.52	46
72	4	42	8.70	46
73	6	37	13.95	43
74	5	27	15.62	32
75	2	33	5.71	35
76	3	38	7.32	41
77	7	32	17.95	39
78	7	30	18.92	37
79	2	24	7.69	26
80	4	38	9.52	42
81	4	28	12.50	32
82	1	32	3.03	33
83	2	27	6.90	29
84	5	40	11.11	45
85	3	25	10.71	28
86	5	26	16.13	31
87	5	30	14.29	35
88	3	30	9.09	33
89	1	34	2.86	35
90	1	27	3.57	28
91	2	35	5.41	37
92	1	25	3.85	26
93	1	31	3.12	32
94	1	23	4.17	24
95	4	25	13.79	29
96	8	30	21.05	38
97	1	30	3.23	31
98	2	27	6.90	29
99	0	25	0.00	25
100	5	16	23.81	21
101	4	25	13.79	29
102	2	23	8.00	25
103	2	30	6.25	32
104	2	27	6.90	29
105	1	24	4.00	25
106	3	20	13.04	23
107	3	18	14.29	21
108	4	26	13.33	30
109	5	22	18.52	27
110	2	15	11.76	17
111	4	12	25.00	16
112	5	26	16.13	31
113	3	13	18.75	16
114	2	19	9.52	21
115	4	21	16.00	25
116	1	15	6.25	16
117	0	19	0.00	19
118	3	17	15.00	20
119	1	18	5.26	19
120	1	21	4.55	22
121	4	20	16.67	24
122	2	20	9.09	22
123	4	13	23.53	17
124	2	20	9.09	22
125	2	13	13.33	15
126	1	13	7.14	14
127	3	13	18.75	16
128	0	9	0.00	9
129	3	11	21.43	14
130	0	23	0.00	23
131	2	15	11.76	17
132	2	13	13.33	15
133	0	17	0.00	17
134	0	20	0.00	20
135	0	9	0.00	9
136	1	11	8.33	12
137	2	14	12.50	16
138	0	16	0.00	16
139	3	15	16.67	18
140	2	9	18.18	11
141	1	13	7.14	14
142	3	13	18.75	16
143	0	12	0.00	12
144	2	17	10.53	19
145	3	16	15.79	19
146	4	22	15.38	26
147	3	10	23.08	13
148	4	18	18.18	22
149	0	19	0.00	19
150	1	11	8.33	12
151	1	10	9.09	11

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	208	38	84.55	246
2	190	25	88.37	215
3	51	15	77.27	66
4	39	22	63.93	61
5	39	33	54.17	72
6	41	28	59.42	69
7	19	41	31.67	60
8	19	64	22.89	83
9	14	65	17.72	79
10	11	81	11.96	92
11	10	97	9.35	107
12	3	75	3.85	78
13	3	80	3.61	83
14	3	74	3.90	77
15	1	106	0.93	107
16	3	97	3.00	100
17	1	94	1.05	95
18	0	90	0.00	90
19	0	106	0.00	106
20	1	94	1.05	95
21	1	75	1.32	76
22	1	72	1.37	73
23	1	80	1.23	81
24	0	84	0.00	84
25	0	93	0.00	93
26	1	85	1.16	86
27	1	84	1.18	85
28	1	93	1.06	94
29	0	98	0.00	98
30	1	90	1.10	91
31	0	86	0.00	86
32	0	77	0.00	77
33	1	64	1.54	65
34	1	74	1.33	75
35	2	75	2.60	77
36	0	81	0.00	81
37	1	85	1.16	86
38	1	57	1.72	58
39	1	86	1.15	87
40	0	64	0.00	64
41	1	65	1.52	66
42	0	65	0.00	65
43	1	72	1.37	73
44	1	54	1.82	55
45	1	75	1.32	76
46	0	69	0.00	69
47	0	84	0.00	84
48	0	62	0.00	62
49	0	62	0.00	62
50	0	74	0.00	74
51	3	64	4.48	67
52	0	69	0.00	69
53	0	70	0.00	70
54	0	58	0.00	58
55	0	79	0.00	79
56	0	64	0.00	64
57	0	61	0.00	61
58	0	50	0.00	50
59	2	57	3.39	59
60	0	58	0.00	58
61	0	56	0.00	56
62	0	60	0.00	60
63	0	58	0.00	58
64	0	63	0.00	63
65	1	61	1.61	62
66	1	55	1.79	56
67	0	48	0.00	48
68	0	54	0.00	54
69	0	45	0.00	45
70	0	45	0.00	45
71	0	57	0.00	57
72	1	58	1.69	59
73	0	49	0.00	49
74	0	54	0.00	54
75	1	49	2.00	50
76	0	34	0.00	34
77	0	52	0.00	52
78	3	59	4.84	62
79	0	48	0.00	48
80	0	42	0.00	42
81	0	43	0.00	43
82	0	45	0.00	45
83	1	46	2.13	47
84	1	25	3.85	26
85	0	48	0.00	48
86	1	43	2.27	44
87	0	47	0.00	47
88	1	46	2.13	47
89	0	51	0.00	51
90	0	44	0.00	44
91	0	29	0.00	29
92	1	32	3.03	33
93	0	44	0.00	44
94	0	45	0.00	45
95	0	26	0.00	26
96	0	36	0.00	36
97	0	37	0.00	37
98	0	37	0.00	37
99	0	42	0.00	42
100	0	37	0.00	37
101	0	40	0.00	40
102	0	40	0.00	40
103	0	30	0.00	30
104	1	25	3.85	26
105	0	27	0.00	27
106	0	43	0.00	43
107	0	33	0.00	33
108	1	32	3.03	33
109	0	37	0.00	37
110	0	43	0.00	43
111	0	36	0.00	36
112	0	33	0.00	33
113	0	25	0.00	25
114	0	22	0.00	22
115	0	38	0.00	38
116	0	26	0.00	26
117	0	28	0.00	28
118	0	29	0.00	29
119	0	31	0.00	31
120	0	32	0.00	32
121	0	21	0.00	21
122	1	30	3.23	31
123	0	23	0.00	23
124	1	29	3.33	30
125	0	22	0.00	22
126	0	29	0.00	29
127	0	17	0.00	17
128	0	25	0.00	25
129	1	26	3.70	27
130	0	23	0.00	23
131	0	17	0.00	17
132	0	26	0.00	26
133	1	22	4.35	23
134	0	33	0.00	33
135	0	17	0.00	17
136	0	12	0.00	12
137	0	21	0.00	21
138	0	22	0.00	22
139	0	18	0.00	18
140	0	24	0.00	24
141	0	17	0.00	17
142	0	20	0.00	20
143	1	17	5.56	18
144	0	14	0.00	14
145	0	22	0.00	22
146	0	30	0.00	30
147	1	14	6.67	15
148	0	22	0.00	22
149	0	18	0.00	18
150	0	15	0.00	15
151	0	16	0.00	16

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	569	89	86.47	658
2	493	87	85.00	580
3	476	145	76.65	621
4	381	207	64.80	588
5	281	221	55.98	502
6	232	267	46.49	499
7	187	302	38.24	489
8	123	306	28.67	429
9	108	297	26.67	405
10	76	325	18.95	401
11	68	342	16.59	410
12	40	394	9.22	434
13	32	376	7.84	408
14	14	403	3.36	417
15	10	378	2.58	388
16	7	391	1.76	398
17	3	441	0.68	444
18	6	370	1.60	376
19	1	378	0.26	379
20	4	432	0.92	436
21	4	427	0.93	431
22	3	432	0.69	435
23	6	385	1.53	391
24	3	421	0.71	424
25	4	387	1.02	391
26	2	362	0.55	364
27	3	403	0.74	406
28	2	408	0.49	410
29	4	390	1.02	394
30	3	382	0.78	385
31	0	378	0.00	378
32	0	359	0.00	359
33	1	365	0.27	366
34	6	349	1.69	355
35	5	334	1.47	339
36	4	346	1.14	350
37	1	385	0.26	386
38	0	345	0.00	345
39	0	327	0.00	327
40	2	312	0.64	314
41	1	338	0.29	339
42	1	335	0.30	336
43	3	290	1.02	293
44	3	351	0.85	354
45	1	310	0.32	311
46	1	318	0.31	319
47	2	317	0.63	319
48	3	325	0.91	328
49	3	329	0.90	332
50	4	291	1.36	295
51	2	307	0.65	309
52	1	291	0.34	292
53	1	290	0.34	291
54	2	268	0.74	270
55	2	285	0.70	287
56	2	303	0.66	305
57	4	294	1.34	298
58	5	302	1.63	307
59	5	268	1.83	273
60	1	285	0.35	286
61	1	266	0.37	267
62	3	234	1.27	237
63	2	275	0.72	277
64	1	258	0.39	259
65	0	221	0.00	221
66	0	236	0.00	236
67	1	235	0.42	236
68	2	226	0.88	228
69	0	242	0.00	242
70	1	239	0.42	240
71	0	251	0.00	251
72	2	224	0.88	226
73	1	212	0.47	213
74	0	222	0.00	222
75	0	212	0.00	212
76	2	215	0.92	217
77	1	192	0.52	193
78	1	237	0.42	238
79	1	209	0.48	210
80	2	231	0.86	233
81	1	208	0.48	209
82	1	214	0.47	215
83	3	184	1.60	187
84	0	211	0.00	211
85	1	190	0.52	191
86	1	184	0.54	185
87	1	161	0.62	162
88	1	169	0.59	170
89	0	175	0.00	175
90	0	191	0.00	191
91	1	179	0.56	180
92	2	171	1.16	173
93	0	154	0.00	154
94	0	174	0.00	174
95	0	182	0.00	182
96	3	174	1.69	177
97	2	167	1.18	169
98	2	180	1.10	182
99	0	162	0.00	162
100	2	151	1.31	153
101	0	138	0.00	138
102	1	137	0.72	138
103	1	149	0.67	150
104	1	163	0.61	164
105	0	155	0.00	155
106	0	132	0.00	132
107	2	152	1.30	154
108	2	137	1.44	139
109	0	146	0.00	146
110	4	147	2.65	151
111	0	154	0.00	154
112	2	148	1.33	150
113	1	136	0.73	137
114	2	121	1.63	123
115	0	123	0.00	123
116	0	129	0.00	129
117	0	117	0.00	117
118	0	103	0.00	103
119	0	132	0.00	132
120	1	102	0.97	103
121	0	105	0.00	105
122	2	123	1.60	125
123	0	128	0.00	128
124	2	111	1.77	113
125	0	96	0.00	96
126	0	112	0.00	112
127	0	128	0.00	128
128	0	124	0.00	124
129	0	117	0.00	117
130	0	95	0.00	95
131	0	100	0.00	100
132	0	98	0.00	98
133	1	111	0.89	112
134	2	87	2.25	89
135	0	107	0.00	107
136	0	89	0.00	89
137	2	91	2.15	93
138	1	101	0.98	102
139	1	83	1.19	84
140	1	88	1.12	89
141	1	99	1.00	100
142	0	114	0.00	114
143	0	92	0.00	92
144	0	78	0.00	78
145	1	73	1.35	74
146	1	90	1.10	91
147	0	83	0.00	83
148	2	98	2.00	100
149	2	81	2.41	83
150	0	86	0.00	86
151	2	68	2.86	70

