CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	3	73	3.95	76
2	11	86	11.34	97
3	14	60	18.92	74
4	6	79	7.06	85
5	8	83	8.79	91
6	13	81	13.83	94
7	13	87	13.00	100
8	8	92	8.00	100
9	9	82	9.89	91
10	9	78	10.34	87
11	4	78	4.88	82
12	8	76	9.52	84
13	14	82	14.58	96
14	11	90	10.89	101
15	15	90	14.29	105
16	12	72	14.29	84
17	9	94	8.74	103
18	12	78	13.33	90
19	13	72	15.29	85
20	11	87	11.22	98
21	6	72	7.69	78
22	7	61	10.29	68
23	10	79	11.24	89
24	11	78	12.36	89
25	11	70	13.58	81
26	15	94	13.76	109
27	8	75	9.64	83
28	11	78	12.36	89
29	5	80	5.88	85
30	6	88	6.38	94
31	10	85	10.53	95
32	17	63	21.25	80
33	15	87	14.71	102
34	6	67	8.22	73
35	14	91	13.33	105
36	15	98	13.27	113
37	7	75	8.54	82
38	8	76	9.52	84
39	9	77	10.47	86
40	10	87	10.31	97
41	6	88	6.38	94
42	12	90	11.76	102
43	12	78	13.33	90
44	10	83	10.75	93
45	10	89	10.10	99
46	4	64	5.88	68
47	8	82	8.89	90
48	6	85	6.59	91
49	6	75	7.41	81
50	11	77	12.50	88
51	9	67	11.84	76
52	13	71	15.48	84
53	10	78	11.36	88
54	9	87	9.38	96
55	7	67	9.46	74
56	23	96	19.33	119
57	14	74	15.91	88
58	10	77	11.49	87
59	7	74	8.64	81
60	8	75	9.64	83
61	14	68	17.07	82
62	16	71	18.39	87
63	13	76	14.61	89
64	7	70	9.09	77
65	9	87	9.38	96
66	12	71	14.46	83
67	15	74	16.85	89
68	6	72	7.69	78
69	10	84	10.64	94
70	8	73	9.88	81
71	8	77	9.41	85
72	10	86	10.42	96
73	4	71	5.33	75
74	11	78	12.36	89
75	6	79	7.06	85
76	5	87	5.43	92
77	7	86	7.53	93
78	14	82	14.58	96
79	16	70	18.60	86
80	14	66	17.50	80
81	12	77	13.48	89
82	10	83	10.75	93
83	6	79	7.06	85
84	7	79	8.14	86
85	16	82	16.33	98
86	15	73	17.05	88
87	9	95	8.65	104
88	11	87	11.22	98
89	6	76	7.32	82
90	13	81	13.83	94
91	13	56	18.84	69
92	11	76	12.64	87
93	11	71	13.41	82
94	9	79	10.23	88
95	10	85	10.53	95
96	11	74	12.94	85
97	13	89	12.75	102
98	10	82	10.87	92
99	3	57	5.00	60
100	9	71	11.25	80
101	8	71	10.13	79
102	12	92	11.54	104
103	8	79	9.20	87
104	7	75	8.54	82
105	8	66	10.81	74
106	6	81	6.90	87
107	15	77	16.30	92
108	11	75	12.79	86
109	10	68	12.82	78
110	15	75	16.67	90
111	6	70	7.89	76
112	11	72	13.25	83
113	5	71	6.58	76
114	11	92	10.68	103
115	7	79	8.14	86
116	9	66	12.00	75
117	10	74	11.90	84
118	12	75	13.79	87
119	12	71	14.46	83
120	7	72	8.86	79
121	13	80	13.98	93
122	8	74	9.76	82
123	5	70	6.67	75
124	16	71	18.39	87
125	15	67	18.29	82
126	8	86	8.51	94
127	11	82	11.83	93
128	7	86	7.53	93
129	5	68	6.85	73
130	6	70	7.89	76
131	16	71	18.39	87
132	9	81	10.00	90
133	11	70	13.58	81
134	8	80	9.09	88
135	8	64	11.11	72
136	13	90	12.62	103
137	9	78	10.34	87
138	12	76	13.64	88
139	6	67	8.22	73
140	6	76	7.32	82
141	7	69	9.21	76
142	18	64	21.95	82
143	7	72	8.86	79
144	8	91	8.08	99
145	16	85	15.84	101
146	13	80	13.98	93
147	15	78	16.13	93
148	18	75	19.35	93
149	14	62	18.42	76
150	12	81	12.90	93
151	8	69	10.39	77

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	158	0.63	159
2	2	118	1.67	120
3	0	77	0.00	77
4	0	108	0.00	108
5	1	109	0.91	110
6	2	143	1.38	145
7	1	122	0.81	123
8	1	105	0.94	106
9	0	109	0.00	109
10	2	107	1.83	109
11	1	101	0.98	102
12	1	101	0.98	102
13	0	111	0.00	111
14	1	136	0.73	137
15	0	105	0.00	105
16	1	116	0.85	117
17	1	113	0.88	114
18	0	119	0.00	119
19	0	118	0.00	118
20	0	120	0.00	120
21	0	100	0.00	100
22	0	104	0.00	104
23	1	117	0.85	118
24	0	119	0.00	119
25	0	132	0.00	132
26	3	113	2.59	116
27	0	106	0.00	106
28	3	121	2.42	124
29	0	130	0.00	130
30	0	133	0.00	133
31	1	114	0.87	115
32	0	125	0.00	125
33	2	124	1.59	126
34	1	122	0.81	123
35	1	133	0.75	134
36	2	126	1.56	128
37	0	115	0.00	115
38	1	117	0.85	118
39	0	127	0.00	127
40	1	119	0.83	120
41	0	116	0.00	116
42	1	115	0.86	116
43	0	102	0.00	102
44	1	117	0.85	118
45	1	110	0.90	111
46	0	111	0.00	111
47	2	133	1.48	135
48	0	125	0.00	125
49	2	134	1.47	136
50	1	134	0.74	135
51	1	116	0.85	117
52	0	131	0.00	131
53	0	114	0.00	114
54	2	114	1.72	116
55	0	111	0.00	111
56	0	106	0.00	106
57	0	111	0.00	111
58	0	120	0.00	120
59	0	119	0.00	119
60	1	122	0.81	123
61	0	120	0.00	120
62	0	124	0.00	124
63	1	116	0.85	117
64	0	123	0.00	123
65	0	117	0.00	117
66	1	107	0.93	108
67	0	114	0.00	114
68	0	138	0.00	138
69	1	137	0.72	138
70	2	116	1.69	118
71	0	124	0.00	124
72	1	118	0.84	119
73	0	124	0.00	124
74	2	100	1.96	102
75	0	133	0.00	133
76	2	107	1.83	109
77	1	122	0.81	123
78	0	121	0.00	121
79	0	107	0.00	107
80	1	137	0.72	138
81	0	106	0.00	106
82	1	114	0.87	115
83	2	121	1.63	123
84	0	102	0.00	102
85	1	114	0.87	115
86	1	114	0.87	115
87	1	109	0.91	110
88	0	109	0.00	109
89	0	121	0.00	121
90	0	143	0.00	143
91	0	116	0.00	116
92	0	128	0.00	128
93	2	130	1.52	132
94	0	95	0.00	95
95	0	104	0.00	104
96	0	127	0.00	127
97	0	106	0.00	106
98	0	116	0.00	116
99	1	111	0.89	112
100	0	109	0.00	109
101	1	114	0.87	115
102	1	108	0.92	109
103	1	122	0.81	123
104	1	118	0.84	119
105	0	126	0.00	126
106	1	114	0.87	115
107	1	131	0.76	132
108	1	118	0.84	119
109	1	113	0.88	114
110	0	101	0.00	101
111	2	126	1.56	128
112	2	119	1.65	121
113	0	118	0.00	118
114	1	118	0.84	119
115	2	110	1.79	112
116	0	99	0.00	99
117	0	120	0.00	120
118	0	110	0.00	110
119	3	124	2.36	127
120	3	127	2.31	130
121	1	100	0.99	101
122	2	132	1.49	134
123	2	111	1.77	113
124	1	118	0.84	119
125	0	123	0.00	123
126	3	122	2.40	125
127	3	114	2.56	117
128	0	101	0.00	101
129	1	111	0.89	112
130	1	89	1.11	90
131	2	127	1.55	129
132	2	115	1.71	117
133	4	113	3.42	117
134	3	90	3.23	93
135	0	109	0.00	109
136	2	95	2.06	97
137	2	117	1.68	119
138	3	104	2.80	107
139	0	106	0.00	106
140	2	105	1.87	107
141	6	112	5.08	118
142	1	100	0.99	101
143	5	105	4.55	110
144	3	106	2.75	109
145	2	105	1.87	107
146	4	118	3.28	122
147	6	117	4.88	123
148	7	108	6.09	115
149	7	96	6.80	103
150	7	94	6.93	101
151	11	119	8.46	130

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	2	484	0.41	486
2	3	427	0.70	430
3	4	350	1.13	354
4	4	443	0.89	447
5	2	460	0.43	462
6	5	477	1.04	482
7	4	433	0.92	437
8	6	459	1.29	465
9	3	514	0.58	517
10	2	478	0.42	480
11	7	508	1.36	515
12	4	488	0.81	492
13	3	476	0.63	479
14	4	484	0.82	488
15	3	495	0.60	498
16	3	518	0.58	521
17	2	476	0.42	478
18	2	542	0.37	544
19	2	505	0.39	507
20	3	525	0.57	528
21	6	480	1.23	486
22	2	518	0.38	520
23	3	511	0.58	514
24	5	508	0.97	513
25	6	481	1.23	487
26	4	493	0.80	497
27	6	520	1.14	526
28	5	503	0.98	508
29	7	537	1.29	544
30	1	495	0.20	496
31	5	488	1.01	493
32	2	492	0.40	494
33	5	548	0.90	553
34	5	553	0.90	558
35	1	498	0.20	499
36	3	512	0.58	515
37	2	463	0.43	465
38	8	514	1.53	522
39	2	509	0.39	511
40	2	471	0.42	473
41	2	547	0.36	549
42	3	479	0.62	482
43	4	504	0.79	508
44	3	479	0.62	482
45	4	487	0.81	491
46	1	511	0.20	512
47	4	477	0.83	481
48	3	506	0.59	509
49	1	500	0.20	501
50	3	465	0.64	468
51	4	519	0.76	523
52	4	531	0.75	535
53	6	524	1.13	530
54	5	501	0.99	506
55	3	520	0.57	523
56	4	543	0.73	547
57	5	521	0.95	526
58	1	503	0.20	504
59	3	540	0.55	543
60	4	503	0.79	507
61	6	526	1.13	532
62	2	532	0.37	534
63	5	500	0.99	505
64	3	493	0.60	496
65	2	501	0.40	503
66	5	576	0.86	581
67	4	490	0.81	494
68	5	510	0.97	515
69	5	538	0.92	543
70	3	519	0.57	522
71	3	490	0.61	493
72	4	546	0.73	550
73	4	507	0.78	511
74	6	470	1.26	476
75	3	518	0.58	521
76	5	508	0.97	513
77	1	493	0.20	494
78	0	515	0.00	515
79	3	532	0.56	535
80	4	493	0.80	497
81	1	524	0.19	525
82	3	545	0.55	548
83	6	478	1.24	484
84	4	502	0.79	506
85	8	506	1.56	514
86	2	506	0.39	508
87	3	524	0.57	527
88	3	492	0.61	495
89	3	518	0.58	521
90	4	519	0.76	523
91	2	528	0.38	530
92	2	490	0.41	492
93	2	543	0.37	545
94	3	510	0.58	513
95	4	485	0.82	489
96	4	494	0.80	498
97	3	520	0.57	523
98	2	533	0.37	535
99	4	508	0.78	512
100	2	467	0.43	469
101	1	521	0.19	522
102	2	503	0.40	505
103	4	497	0.80	501
104	8	530	1.49	538
105	2	484	0.41	486
106	5	548	0.90	553
107	2	488	0.41	490
108	5	481	1.03	486
109	1	500	0.20	501
110	6	456	1.30	462
111	5	536	0.92	541
112	2	500	0.40	502
113	6	521	1.14	527
114	5	495	1.00	500
115	5	493	1.00	498
116	7	477	1.45	484
117	5	523	0.95	528
118	2	503	0.40	505
119	6	498	1.19	504
120	5	478	1.04	483
121	4	525	0.76	529
122	4	477	0.83	481
123	5	529	0.94	534
124	5	505	0.98	510
125	8	529	1.49	537
126	4	480	0.83	484
127	7	504	1.37	511
128	5	479	1.03	484
129	6	493	1.20	499
130	9	498	1.78	507
131	7	468	1.47	475
132	9	492	1.80	501
133	10	476	2.06	486
134	7	481	1.43	488
135	10	486	2.02	496
136	16	497	3.12	513
137	10	523	1.88	533
138	9	501	1.76	510
139	16	476	3.25	492
140	12	493	2.38	505
141	18	464	3.73	482
142	21	479	4.20	500
143	16	489	3.17	505
144	15	462	3.14	477
145	20	494	3.89	514
146	29	453	6.02	482
147	34	457	6.92	491
148	35	462	7.04	497
149	23	478	4.59	501
150	37	446	7.66	483
151	39	482	7.49	521

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	185	15	92.50	200
2	42	6	87.50	48
3	44	15	74.58	59
4	45	21	68.18	66
5	32	33	49.23	65
6	34	38	47.22	72
7	20	50	28.57	70
8	13	47	21.67	60
9	13	38	25.49	51
10	16	47	25.40	63
11	19	59	24.36	78
12	12	52	18.75	64
13	12	75	13.79	87
14	19	66	22.35	85
15	14	63	18.18	77
16	8	65	10.96	73
17	4	46	8.00	50
18	6	54	10.00	60
19	11	63	14.86	74
20	12	40	23.08	52
21	3	54	5.26	57
22	10	70	12.50	80
23	8	46	14.81	54
24	9	49	15.52	58
25	9	56	13.85	65
