CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	3	65	4.41	68
2	15	82	15.46	97
3	16	63	20.25	79
4	14	79	15.05	93
5	6	78	7.14	84
6	9	92	8.91	101
7	7	73	8.75	80
8	7	87	7.45	94
9	15	76	16.48	91
10	18	91	16.51	109
11	2	75	2.60	77
12	15	68	18.07	83
13	11	83	11.70	94
14	13	71	15.48	84
15	8	71	10.13	79
16	8	70	10.26	78
17	9	59	13.24	68
18	12	55	17.91	67
19	13	62	17.33	75
20	6	62	8.82	68
21	6	73	7.59	79
22	10	67	12.99	77
23	12	68	15.00	80
24	14	71	16.47	85
25	21	78	21.21	99
26	10	65	13.33	75
27	11	78	12.36	89
28	10	69	12.66	79
29	9	78	10.34	87
30	10	65	13.33	75
31	6	74	7.50	80
32	9	76	10.59	85
33	6	80	6.98	86
34	9	71	11.25	80
35	11	86	11.34	97
36	10	91	9.90	101
37	2	69	2.82	71
38	7	75	8.54	82
39	8	47	14.55	55
40	12	65	15.58	77
41	10	62	13.89	72
42	8	83	8.79	91
43	13	85	13.27	98
44	13	75	14.77	88
45	6	74	7.50	80
46	13	83	13.54	96
47	7	62	10.14	69
48	10	81	10.99	91
49	6	70	7.89	76
50	6	59	9.23	65
51	6	69	8.00	75
52	15	75	16.67	90
53	6	64	8.57	70
54	11	75	12.79	86
55	10	73	12.05	83
56	12	76	13.64	88
57	12	63	16.00	75
58	10	67	12.99	77
59	6	66	8.33	72
60	10	67	12.99	77
61	9	69	11.54	78
62	6	80	6.98	86
63	6	67	8.22	73
64	6	73	7.59	79
65	10	63	13.70	73
66	10	64	13.51	74
67	11	58	15.94	69
68	8	65	10.96	73
69	8	73	9.88	81
70	7	84	7.69	91
71	12	72	14.29	84
72	10	73	12.05	83
73	8	82	8.89	90
74	8	69	10.39	77
75	6	74	7.50	80
76	10	74	11.90	84
77	15	83	15.31	98
78	7	67	9.46	74
79	11	68	13.92	79
80	13	55	19.12	68
81	9	71	11.25	80
82	8	76	9.52	84
83	11	76	12.64	87
84	7	62	10.14	69
85	10	71	12.35	81
86	9	61	12.86	70
87	7	51	12.07	58
88	6	68	8.11	74
89	10	80	11.11	90
90	7	75	8.54	82
91	13	71	15.48	84
92	9	60	13.04	69
93	6	69	8.00	75
94	5	75	6.25	80
95	7	79	8.14	86
96	4	78	4.88	82
97	13	83	13.54	96
98	10	68	12.82	78
99	5	80	5.88	85
100	7	74	8.64	81
101	8	55	12.70	63
102	6	73	7.59	79
103	8	71	10.13	79
104	7	72	8.86	79
105	11	72	13.25	83
106	9	69	11.54	78
107	13	75	14.77	88
108	13	73	15.12	86
109	11	61	15.28	72
110	12	76	13.64	88
111	10	75	11.76	85
112	10	58	14.71	68
113	8	74	9.76	82
114	14	81	14.74	95
115	9	80	10.11	89
116	7	79	8.14	86
117	15	72	17.24	87
118	11	76	12.64	87
119	12	70	14.63	82
120	6	73	7.59	79
121	12	78	13.33	90
122	9	73	10.98	82
123	7	71	8.97	78
124	8	69	10.39	77
125	13	74	14.94	87
126	13	93	12.26	106
127	8	62	11.43	70
128	9	74	10.84	83
129	14	71	16.47	85
130	11	77	12.50	88
131	6	76	7.32	82
132	10	60	14.29	70
133	9	77	10.47	86
134	14	65	17.72	79
135	15	54	21.74	69
136	11	70	13.58	81
137	7	55	11.29	62
138	10	74	11.90	84
139	7	77	8.33	84
140	18	72	20.00	90
141	17	85	16.67	102
142	7	75	8.54	82
143	5	57	8.06	62
144	12	70	14.63	82
145	12	56	17.65	68
146	8	69	10.39	77
147	10	68	12.82	78
148	19	53	26.39	72
149	11	60	15.49	71
150	20	71	21.98	91
151	10	83	10.75	93

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	123	0.81	124
2	0	90	0.00	90
3	0	80	0.00	80
4	0	125	0.00	125
5	3	156	1.89	159
6	2	130	1.52	132
7	1	82	1.20	83
8	1	106	0.93	107
9	1	121	0.82	122
10	2	112	1.75	114
11	1	117	0.85	118
12	0	99	0.00	99
13	0	129	0.00	129
14	0	109	0.00	109
15	2	105	1.87	107
16	0	120	0.00	120
17	0	117	0.00	117
18	0	108	0.00	108
19	0	116	0.00	116
20	0	110	0.00	110
21	1	121	0.82	122
22	2	97	2.02	99
23	0	104	0.00	104
24	1	98	1.01	99
25	1	125	0.79	126
26	1	114	0.87	115
27	1	106	0.93	107
28	1	125	0.79	126
29	2	107	1.83	109
30	1	107	0.93	108
31	0	104	0.00	104
32	0	105	0.00	105
33	1	122	0.81	123
34	1	112	0.88	113
35	1	124	0.80	125
36	2	106	1.85	108
37	0	97	0.00	97
38	2	108	1.82	110
39	0	109	0.00	109
40	1	121	0.82	122
41	1	102	0.97	103
42	1	136	0.73	137
43	0	105	0.00	105
44	1	135	0.74	136
45	2	124	1.59	126
46	2	108	1.82	110
47	1	115	0.86	116
48	1	119	0.83	120
49	2	115	1.71	117
50	0	99	0.00	99
51	1	127	0.78	128
52	1	114	0.87	115
53	0	111	0.00	111
54	0	116	0.00	116
55	2	111	1.77	113
56	0	100	0.00	100
57	2	121	1.63	123
58	2	120	1.64	122
59	0	127	0.00	127
60	0	105	0.00	105
61	0	107	0.00	107
62	0	107	0.00	107
63	1	125	0.79	126
64	0	122	0.00	122
65	0	108	0.00	108
66	1	118	0.84	119
67	0	127	0.00	127
68	0	122	0.00	122
69	1	108	0.92	109
70	0	129	0.00	129
71	0	95	0.00	95
72	0	120	0.00	120
73	0	114	0.00	114
74	1	118	0.84	119
75	1	111	0.89	112
76	1	114	0.87	115
77	2	110	1.79	112
78	0	103	0.00	103
79	0	116	0.00	116
80	2	108	1.82	110
81	0	109	0.00	109
82	1	127	0.78	128
83	2	111	1.77	113
84	1	98	1.01	99
85	1	124	0.80	125
86	0	112	0.00	112
87	0	122	0.00	122
88	0	114	0.00	114
89	0	112	0.00	112
90	0	111	0.00	111
91	0	91	0.00	91
92	1	101	0.98	102
93	0	115	0.00	115
94	0	120	0.00	120
95	2	115	1.71	117
96	1	104	0.95	105
97	4	108	3.57	112
98	1	117	0.85	118
99	0	113	0.00	113
100	0	103	0.00	103
101	0	134	0.00	134
102	1	116	0.85	117
103	1	118	0.84	119
104	1	121	0.82	122
105	0	106	0.00	106
106	0	106	0.00	106
107	1	117	0.85	118
108	1	137	0.72	138
109	1	112	0.88	113
110	0	124	0.00	124
111	3	128	2.29	131
112	1	97	1.02	98
113	2	123	1.60	125
114	0	103	0.00	103
115	0	110	0.00	110
116	0	123	0.00	123
117	1	96	1.03	97
118	3	104	2.80	107
119	2	103	1.90	105
120	0	112	0.00	112
121	0	120	0.00	120
122	1	128	0.78	129
123	2	112	1.75	114
124	0	96	0.00	96
125	1	106	0.93	107
126	0	91	0.00	91
127	2	103	1.90	105
128	2	122	1.61	124
129	0	121	0.00	121
130	1	122	0.81	123
131	2	122	1.61	124
132	3	98	2.97	101
133	1	103	0.96	104
134	1	95	1.04	96
135	4	114	3.39	118
136	4	109	3.54	113
137	1	114	0.87	115
138	4	95	4.04	99
139	6	121	4.72	127
140	1	101	0.98	102
141	2	120	1.64	122
142	6	126	4.55	132
143	4	109	3.54	113
144	9	89	9.18	98
145	6	106	5.36	112
146	4	109	3.54	113
147	5	107	4.46	112
148	5	113	4.24	118
149	13	111	10.48	124
150	9	103	8.04	112
