CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	5	51	8.93	56
2	9	100	8.26	109
3	9	43	17.31	52
4	10	90	10.00	100
5	9	72	11.11	81
6	13	82	13.68	95
7	16	81	16.49	97
8	8	60	11.76	68
9	7	81	7.95	88
10	14	66	17.50	80
11	11	80	12.09	91
12	7	61	10.29	68
13	10	75	11.76	85
14	11	73	13.10	84
15	11	72	13.25	83
16	12	75	13.79	87
17	10	72	12.20	82
18	13	67	16.25	80
19	9	73	10.98	82
20	7	61	10.29	68
21	9	75	10.71	84
22	10	68	12.82	78
23	7	74	8.64	81
24	10	75	11.76	85
25	8	73	9.88	81
26	7	70	9.09	77
27	10	81	10.99	91
28	14	50	21.88	64
29	7	75	8.54	82
30	3	75	3.85	78
31	9	71	11.25	80
32	12	73	14.12	85
33	12	61	16.44	73
34	10	71	12.35	81
35	10	77	11.49	87
36	11	67	14.10	78
37	15	85	15.00	100
38	7	65	9.72	72
39	14	56	20.00	70
40	10	79	11.24	89
41	12	69	14.81	81
42	5	67	6.94	72
43	6	86	6.52	92
44	16	79	16.84	95
45	6	84	6.67	90
46	8	69	10.39	77
47	15	77	16.30	92
48	6	69	8.00	75
49	7	65	9.72	72
50	12	71	14.46	83
51	13	71	15.48	84
52	12	75	13.79	87
53	17	69	19.77	86
54	5	71	6.58	76
55	10	71	12.35	81
56	6	77	7.23	83
57	9	71	11.25	80
58	8	89	8.25	97
59	13	78	14.29	91
60	7	71	8.97	78
61	11	70	13.58	81
62	4	73	5.19	77
63	15	66	18.52	81
64	12	69	14.81	81
65	7	87	7.45	94
66	10	66	13.16	76
67	6	77	7.23	83
68	13	58	18.31	71
69	7	85	7.61	92
70	7	78	8.24	85
71	7	65	9.72	72
72	13	90	12.62	103
73	15	70	17.65	85
74	8	63	11.27	71
75	5	67	6.94	72
76	6	79	7.06	85
77	12	68	15.00	80
78	9	76	10.59	85
79	8	84	8.70	92
80	10	88	10.20	98
81	7	63	10.00	70
82	6	89	6.32	95
83	10	60	14.29	70
84	5	72	6.49	77
85	15	65	18.75	80
86	13	77	14.44	90
87	11	73	13.10	84
88	12	63	16.00	75
89	8	76	9.52	84
90	7	65	9.72	72
91	9	86	9.47	95
92	11	72	13.25	83
93	10	77	11.49	87
94	9	76	10.59	85
95	15	76	16.48	91
96	10	85	10.53	95
97	14	70	16.67	84
98	5	81	5.81	86
99	5	57	8.06	62
100	8	71	10.13	79
101	8	75	9.64	83
102	10	68	12.82	78
103	13	78	14.29	91
104	8	74	9.76	82
105	14	67	17.28	81
