CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	6	55	9.84	61
2	18	72	20.00	90
3	9	63	12.50	72
4	12	97	11.01	109
5	11	70	13.58	81
6	9	106	7.83	115
7	15	79	15.96	94
8	9	80	10.11	89
9	8	74	9.76	82
10	7	85	7.61	92
11	11	86	11.34	97
12	6	88	6.38	94
13	3	89	3.26	92
14	16	66	19.51	82
15	9	72	11.11	81
16	11	84	11.58	95
17	7	83	7.78	90
18	5	76	6.17	81
19	5	84	5.62	89
20	10	88	10.20	98
21	8	93	7.92	101
22	10	86	10.42	96
23	11	67	14.10	78
24	10	68	12.82	78
25	12	73	14.12	85
26	10	90	10.00	100
27	6	80	6.98	86
28	7	86	7.53	93
29	8	93	7.92	101
30	6	70	7.89	76
31	11	82	11.83	93
32	6	95	5.94	101
33	9	60	13.04	69
34	6	80	6.98	86
35	11	81	11.96	92
36	9	86	9.47	95
37	9	87	9.38	96
38	8	68	10.53	76
39	6	76	7.32	82
40	8	78	9.30	86
41	7	92	7.07	99
42	13	79	14.13	92
43	11	76	12.64	87
44	8	87	8.42	95
45	11	66	14.29	77
46	5	67	6.94	72
47	10	71	12.35	81
48	10	67	12.99	77
49	14	89	13.59	103
50	7	87	7.45	94
51	9	64	12.33	73
52	6	84	6.67	90
53	10	74	11.90	84
54	4	72	5.26	76
55	12	72	14.29	84
56	9	73	10.98	82
57	14	62	18.42	76
58	13	80	13.98	93
59	7	76	8.43	83
60	7	65	9.72	72
61	13	49	20.97	62
62	4	72	5.26	76
63	8	71	10.13	79
64	10	91	9.90	101
65	8	62	11.43	70
66	11	65	14.47	76
67	4	82	4.65	86
68	9	67	11.84	76
69	13	77	14.44	90
70	4	84	4.55	88
71	12	73	14.12	85
72	7	81	7.95	88
73	9	66	12.00	75
74	5	79	5.95	84
75	5	80	5.88	85
76	10	67	12.99	77
77	7	62	10.14	69
78	9	81	10.00	90
79	5	75	6.25	80
80	4	73	5.19	77
81	7	67	9.46	74
82	10	73	12.05	83
83	11	73	13.10	84
84	9	92	8.91	101
85	13	89	12.75	102
86	15	85	15.00	100
87	13	93	12.26	106
88	7	79	8.14	86
89	14	98	12.50	112
90	12	81	12.90	93
91	7	71	8.97	78
92	11	82	11.83	93
93	14	69	16.87	83
94	7	89	7.29	96
95	8	74	9.76	82
96	6	81	6.90	87
97	14	69	16.87	83
98	5	63	7.35	68
99	12	78	13.33	90
100	6	83	6.74	89
101	13	79	14.13	92
102	12	84	12.50	96
103	11	67	14.10	78
104	17	84	16.83	101
105	7	77	8.33	84
106	10	71	12.35	81
107	9	73	10.98	82
108	8	79	9.20	87
109	11	74	12.94	85
110	3	68	4.23	71
111	6	73	7.59	79
112	7	83	7.78	90
113	9	74	10.84	83
114	7	70	9.09	77
115	13	75	14.77	88
116	12	78	13.33	90
