CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	6	64	8.57	70
2	10	91	9.90	101
3	16	47	25.40	63
4	5	85	5.56	90
5	12	78	13.33	90
6	7	103	6.36	110
7	10	76	11.63	86
8	14	76	15.56	90
9	12	79	13.19	91
10	9	78	10.34	87
11	11	77	12.50	88
12	8	80	9.09	88
13	8	71	10.13	79
14	13	71	15.48	84
15	6	79	7.06	85
16	10	77	11.49	87
17	8	62	11.43	70
18	10	66	13.16	76
19	8	69	10.39	77
20	10	60	14.29	70
21	10	56	15.15	66
22	11	63	14.86	74
23	10	67	12.99	77
24	11	64	14.67	75
25	7	55	11.29	62
26	12	73	14.12	85
27	14	69	16.87	83
28	6	64	8.57	70
29	13	58	18.31	71
30	12	64	15.79	76
31	7	75	8.54	82
32	9	76	10.59	85
33	7	71	8.97	78
34	9	73	10.98	82
35	13	63	17.11	76
36	14	59	19.18	73
37	7	68	9.33	75
38	5	69	6.76	74
39	13	73	15.12	86
40	10	69	12.66	79
41	14	68	17.07	82
42	8	63	11.27	71
43	8	70	10.26	78
44	16	76	17.39	92
45	11	91	10.78	102
46	10	69	12.66	79
47	14	72	16.28	86
48	12	74	13.95	86
49	13	73	15.12	86
50	9	79	10.23	88
51	3	67	4.29	70
52	7	66	9.59	73
53	10	74	11.90	84
54	13	84	13.40	97
55	9	59	13.24	68
56	13	59	18.06	72
57	11	78	12.36	89
58	5	74	6.33	79
59	11	85	11.46	96
60	7	75	8.54	82
61	15	68	18.07	83
62	21	81	20.59	102
63	9	59	13.24	68
64	15	77	16.30	92
65	13	72	15.29	85
66	4	71	5.33	75
67	14	64	17.95	78
68	11	81	11.96	92
69	12	65	15.58	77
70	10	73	12.05	83
71	8	73	9.88	81
72	10	53	15.87	63
73	8	85	8.60	93
74	7	83	7.78	90
75	6	67	8.22	73
76	5	48	9.43	53
77	10	78	11.36	88
78	10	72	12.20	82
79	9	67	11.84	76
80	9	66	12.00	75
81	8	73	9.88	81
82	6	69	8.00	75
83	15	69	17.86	84
84	12	76	13.64	88
85	10	74	11.90	84
86	10	65	13.33	75
87	7	59	10.61	66
88	13	76	14.61	89
89	11	76	12.64	87
90	12	68	15.00	80
91	11	62	15.07	73
92	8	67	10.67	75
93	8	72	10.00	80
94	9	81	10.00	90
95	8	74	9.76	82
96	13	79	14.13	92
97	12	73	14.12	85
98	12	76	13.64	88
99	6	65	8.45	71
100	12	60	16.67	72
101	6	83	6.74	89
102	9	65	12.16	74
103	10	68	12.82	78
104	9	72	11.11	81
105	13	58	18.31	71
106	5	62	7.46	67
107	10	58	14.71	68
108	9	86	9.47	95
109	13	72	15.29	85
110	10	65	13.33	75
111	4	81	4.71	85
112	9	89	9.18	98
113	16	76	17.39	92
114	8	71	10.13	79
115	13	75	14.77	88
116	4	62	6.06	66
117	11	63	14.86	74
118	12	70	14.63	82
119	11	79	12.22	90
120	9	80	10.11	89
121	14	64	17.95	78
122	12	59	16.90	71
123	10	69	12.66	79
124	12	50	19.35	62
125	11	69	13.75	80
126	6	63	8.70	69
127	9	75	10.71	84
128	5	74	6.33	79
129	15	71	17.44	86
130	3	62	4.62	65
131	16	60	21.05	76
132	8	72	10.00	80
133	9	67	11.84	76
134	11	71	13.41	82
135	11	68	13.92	79
136	13	68	16.05	81
137	12	69	14.81	81
138	8	64	11.11	72
139	10	57	14.93	67
140	12	77	13.48	89
141	12	67	15.19	79
142	7	40	14.89	47
143	12	80	13.04	92
144	11	57	16.18	68
145	13	61	17.57	74
146	11	75	12.79	86
147	15	47	24.19	62
148	15	59	20.27	74
149	12	56	17.65	68
150	18	72	20.00	90
151	13	73	15.12	86

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	123	0.81	124
2	2	89	2.20	91
3	0	78	0.00	78
4	1	128	0.78	129
5	1	140	0.71	141
6	3	108	2.70	111
7	0	110	0.00	110
8	0	98	0.00	98
9	0	131	0.00	131
10	1	109	0.91	110
11	1	103	0.96	104
12	0	129	0.00	129
13	0	104	0.00	104
14	1	115	0.86	116
15	0	106	0.00	106
16	0	86	0.00	86
17	3	128	2.29	131
18	2	108	1.82	110
19	1	101	0.98	102
20	2	104	1.89	106
21	1	92	1.08	93
22	3	108	2.70	111
23	0	126	0.00	126
24	1	100	0.99	101
25	0	116	0.00	116
26	2	118	1.67	120
27	0	116	0.00	116
28	0	110	0.00	110
29	0	100	0.00	100
30	1	98	1.01	99
31	1	105	0.94	106
32	1	103	0.96	104
33	1	122	0.81	123
34	0	100	0.00	100
35	1	121	0.82	122
36	0	114	0.00	114
37	2	102	1.92	104
38	0	122	0.00	122
39	0	104	0.00	104
40	0	120	0.00	120
41	1	132	0.75	133
42	2	92	2.13	94
43	0	116	0.00	116
44	2	105	1.87	107
45	1	134	0.74	135
