CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	4	49	7.55	53
2	5	70	6.67	75
3	9	68	11.69	77
4	10	66	13.16	76
5	11	66	14.29	77
6	7	76	8.43	83
7	9	81	10.00	90
8	7	68	9.33	75
9	7	86	7.53	93
10	10	65	13.33	75
11	7	76	8.43	83
12	4	63	5.97	67
13	6	73	7.59	79
14	10	60	14.29	70
15	10	68	12.82	78
16	15	77	16.30	92
17	5	75	6.25	80
18	10	68	12.82	78
19	5	67	6.94	72
20	13	73	15.12	86
21	11	79	12.22	90
22	10	67	12.99	77
23	8	78	9.30	86
24	10	60	14.29	70
25	9	71	11.25	80
26	9	69	11.54	78
27	9	80	10.11	89
28	11	59	15.71	70
29	4	73	5.19	77
30	6	73	7.59	79
31	5	67	6.94	72
32	11	76	12.64	87
33	5	78	6.02	83
34	12	67	15.19	79
35	7	68	9.33	75
36	10	79	11.24	89
37	6	72	7.69	78
38	7	69	9.21	76
39	13	64	16.88	77
40	10	67	12.99	77
41	5	58	7.94	63
42	9	75	10.71	84
43	9	93	8.82	102
44	9	66	12.00	75
45	16	74	17.78	90
46	7	77	8.33	84
47	5	64	7.25	69
48	7	64	9.86	71
49	5	68	6.85	73
50	10	78	11.36	88
51	9	66	12.00	75
52	7	73	8.75	80
53	6	79	7.06	85
54	13	68	16.05	81
55	11	78	12.36	89
56	14	76	15.56	90
57	6	73	7.59	79
58	11	73	13.10	84
59	8	72	10.00	80
60	11	67	14.10	78
61	5	73	6.41	78
62	9	63	12.50	72
63	6	69	8.00	75
64	9	65	12.16	74
65	8	70	10.26	78
66	10	51	16.39	61
67	9	77	10.47	86
68	10	71	12.35	81
69	10	71	12.35	81
70	7	72	8.86	79
71	6	68	8.11	74
72	12	87	12.12	99
73	6	64	8.57	70
74	6	83	6.74	89
75	11	80	12.09	91
76	4	69	5.48	73
77	13	69	15.85	82
78	15	69	17.86	84
79	6	75	7.41	81
80	9	67	11.84	76
81	10	65	13.33	75
82	11	71	13.41	82
83	7	82	7.87	89
84	13	61	17.57	74
85	8	81	8.99	89
86	5	61	7.58	66
87	16	63	20.25	79
88	11	76	12.64	87
89	15	85	15.00	100
90	12	74	13.95	86
91	9	78	10.34	87
92	8	62	11.43	70
93	18	71	20.22	89
94	13	74	14.94	87
95	4	70	5.41	74
96	15	79	15.96	94
97	9	81	10.00	90
98	13	56	18.84	69
99	12	74	13.95	86
100	10	61	14.08	71
101	9	91	9.00	100
102	10	81	10.99	91
103	9	83	9.78	92
104	11	84	11.58	95
105	15	78	16.13	93
106	11	66	14.29	77
107	10	75	11.76	85
108	14	61	18.67	75
109	7	73	8.75	80
110	14	61	18.67	75
111	5	63	7.35	68
112	9	70	11.39	79
113	12	65	15.58	77
114	10	66	13.16	76
115	6	68	8.11	74
116	8	86	8.51	94
117	10	59	14.49	69
118	4	76	5.00	80
119	7	78	8.24	85
120	10	68	12.82	78
121	12	87	12.12	99
122	11	71	13.41	82
123	18	73	19.78	91
124	7	69	9.21	76
125	10	84	10.64	94
126	5	76	6.17	81
127	11	66	14.29	77
128	14	60	18.92	74
129	9	75	10.71	84
130	9	71	11.25	80
131	5	73	6.41	78
132	12	55	17.91	67
133	14	71	16.47	85
134	6	65	8.45	71
135	5	71	6.58	76
136	14	68	17.07	82
137	10	76	11.63	86
138	10	57	14.93	67
139	11	81	11.96	92
140	9	70	11.39	79
141	12	89	11.88	101
142	16	73	17.98	89
143	15	72	17.24	87
144	6	76	7.32	82
145	15	64	18.99	79
146	15	57	20.83	72
147	10	73	12.05	83
148	13	65	16.67	78
149	9	59	13.24	68
150	11	80	12.09	91
151	18	63	22.22	81

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	1	153	0.65	154
2	1	122	0.81	123
3	1	87	1.14	88
4	0	126	0.00	126
5	0	104	0.00	104
6	2	107	1.83	109
7	2	89	2.20	91
8	0	94	0.00	94
9	0	107	0.00	107
10	1	113	0.88	114
11	0	104	0.00	104
12	0	124	0.00	124
13	0	107	0.00	107
14	0	94	0.00	94
15	0	115	0.00	115
